
Profile Time: 00:00:00
Profile Date: 02/08/2019
Profile Location: jlwhiteoak Serial no: : 17E101477, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/08/19 00:00:01  8.05   0.12   0.06   0.059  7.41     8.1  43.1  11.94
02/08/19 00:00:02  8.05   0.12   0.06   0.060  7.41     8.1  43.0  11.94
02/08/19 00:00:03  8.05   0.12   0.06   0.060  7.41     8.1  42.9  11.94
02/08/19 00:00:09  8.05   0.12   0.06   0.060  7.41     8.1  42.3  11.94
02/08/19 00:00:08  8.05   0.12   0.06   0.061  7.41     8.1  42.4  11.94
02/08/19 00:00:10  8.05   0.12   0.06   0.061  7.41     8.0  42.3  11.94
02/08/19 00:00:05  8.05   0.12   0.06   0.062  7.41     8.1  42.7  11.94
02/08/19 00:00:07  8.05   0.12   0.06   0.062  7.41     8.1  42.5  11.94
02/08/19 00:00:11  8.05   0.12   0.06   0.062  7.41     8.0  42.2  11.94
02/08/19 00:00:04  8.05   0.12   0.06   0.063  7.41     8.1  42.8  11.94
02/08/19 00:00:06  8.05   0.12   0.06   0.064  7.41     8.1  42.6  11.94
02/08/19 00:00:12  8.05   0.12   0.06   0.064  7.41     8.0  42.2  11.94
02/08/19 00:00:13  8.05   0.12   0.06   0.064  7.41     8.0  42.2  11.94
02/08/19 00:00:14  8.05   0.12   0.06   0.065  7.41     8.0  42.2  11.94
02/08/19 00:00:15  8.05   0.12   0.06   0.070  7.41     7.9  42.2  11.94
02/08/19 00:00:16  8.04   0.12   0.06   0.087  7.41     7.9  42.3  11.94
02/08/19 00:00:17  8.05   0.12   0.06   0.105  7.41     7.9  42.4  11.94
02/08/19 00:00:18  8.04   0.12   0.06   0.124  7.41     8.0  42.4  11.94
02/08/19 00:00:19  8.04   0.12   0.06   0.145  7.41     8.0  42.5  11.94
02/08/19 00:00:20  8.04   0.12   0.06   0.165  7.41     8.0  42.7  11.94
02/08/19 00:00:21  8.04   0.12   0.06   0.192  7.41     8.0  42.8  11.94
02/08/19 00:00:22  8.05   0.12   0.06   0.215  7.41     8.1  43.0  11.94
02/08/19 00:00:23  8.04   0.12   0.06   0.231  7.41     8.1  43.2  11.94
02/08/19 00:00:24  8.04   0.12   0.06   0.251  7.41     8.1  43.4  11.94
02/08/19 00:00:25  8.05   0.12   0.06   0.274  7.41     8.2  43.6  11.94
02/08/19 00:00:26  8.05   0.12   0.06   0.292  7.41     8.2  43.8  11.94
02/08/19 00:00:27  8.04   0.12   0.06   0.315  7.41     8.2  44.1  11.94
02/08/19 00:00:28  8.04   0.12   0.06   0.332  7.41     8.3  44.3  11.94
02/08/19 00:00:29  8.04   0.12   0.06   0.359  7.41     8.3  44.5  11.94
02/08/19 00:00:30  8.04   0.12   0.06   0.373  7.41     8.3  44.7  11.94
02/08/19 00:00:31  8.04   0.12   0.06   0.393  7.41     8.3  44.9  11.94
02/08/19 00:00:32  8.04   0.12   0.06   0.412  7.41     8.3  45.0  11.94
02/08/19 00:00:33  8.04   0.12   0.06   0.439  7.41     8.3  45.0  11.94
02/08/19 00:00:34  8.04   0.12   0.06   0.458  7.42     8.3  45.0  11.94
02/08/19 00:00:35  8.04   0.12   0.06   0.476  7.42     8.3  44.9  11.94
02/08/19 00:00:36  8.04   0.12   0.06   0.496  7.42     8.3  44.8  11.94
02/08/19 00:00:37  8.04   0.12   0.06   0.519  7.42     8.3  44.6  11.94
02/08/19 00:00:38  8.04   0.12   0.06   0.537  7.42     8.3  44.4  11.94
02/08/19 00:00:39  8.04   0.12   0.06   0.551  7.42     8.2  44.2  11.94
02/08/19 00:00:40  8.04   0.12   0.06   0.571  7.42     8.2  43.9  11.94
02/08/19 00:00:41  8.04   0.12   0.06   0.593  7.41     8.2  43.7  11.94
02/08/19 00:00:42  8.04   0.12   0.06   0.612  7.41     8.1  43.4  11.94
02/08/19 00:00:43  8.04   0.12   0.06   0.632  7.41     8.1  43.2  11.94
02/08/19 00:00:44  8.04   0.12   0.06   0.651  7.41     8.0  43.1  11.94
02/08/19 00:00:45  8.04   0.12   0.06   0.673  7.41     8.0  43.0  11.94
02/08/19 00:00:46  8.04   0.12   0.06   0.691  7.41     8.0  42.9  11.94
02/08/19 00:00:47  8.04   0.12   0.06   0.707  7.41     7.9  42.9  11.94
02/08/19 00:00:48  8.04   0.12   0.06   0.729  7.41     7.9  43.0  11.94
02/08/19 00:00:49  8.04   0.12   0.06   0.753  7.41     7.9  43.1  11.94
02/08/19 00:00:50  8.04   0.12   0.06   0.772  7.41     7.9  43.2  11.94
02/08/19 00:00:51  8.04   0.12   0.06   0.786  7.41     7.9  43.3  11.94
02/08/19 00:00:52  8.04   0.12   0.06   0.810  7.41     7.9  43.5  11.94
02/08/19 00:00:53  8.03   0.12   0.06   0.826  7.41     7.9  43.7  11.94
02/08/19 00:00:54  8.03   0.12   0.06   0.852  7.41     8.0  43.9  11.94
02/08/19 00:00:55  8.03   0.12   0.06   0.871  7.41     8.1  44.1  11.94
02/08/19 00:00:56  8.03   0.12   0.06   0.890  7.41     8.1  44.3  11.94
02/08/19 00:00:57  8.03   0.12   0.06   0.912  7.41     8.2  44.5  11.94
02/08/19 00:00:58  8.03   0.12   0.06   0.931  7.41     8.3  44.7  11.94
02/08/19 00:00:59  8.02   0.12   0.06   0.950  7.41     8.4  44.8  11.94
02/08/19 00:01:00  8.02   0.12   0.06   0.969  7.41     8.4  45.0  11.94
02/08/19 00:01:01  8.02   0.12   0.06   0.992  7.41     8.5  45.1  11.94
02/08/19 00:01:02  8.02   0.12   0.06   1.010  7.41     8.6  45.2  11.94
02/08/19 00:01:03  8.02   0.12   0.06   1.030  7.41     8.6  45.3  11.94
02/08/19 00:01:04  8.02   0.12   0.06   1.050  7.41     8.6  45.3  11.94
02/08/19 00:01:05  8.02   0.12   0.06   1.073  7.41     8.6  45.4  11.94
02/08/19 00:01:06  8.02   0.12   0.06   1.091  7.41     8.6  45.4  11.94
02/08/19 00:01:07  8.02   0.12   0.06   1.112  7.41     8.6  45.4  11.93
02/08/19 00:01:08  8.02   0.12   0.06   1.131  7.41     8.5  45.4  11.93
02/08/19 00:01:09  8.03   0.12   0.06   1.155  7.41     8.4  45.4  11.93
02/08/19 00:01:10  8.03   0.12   0.06   1.173  7.41     8.4  45.4  11.93
02/08/19 00:01:11  8.03   0.12   0.06   1.192  7.41     8.3  45.4  11.93
02/08/19 00:01:12  8.02   0.12   0.06   1.211  7.41     8.2  45.4  11.93
02/08/19 00:01:13  8.02   0.12   0.06   1.230  7.41     8.1  45.4  11.93
02/08/19 00:01:14  8.02   0.12   0.06   1.252  7.41     8.1  45.4  11.93
02/08/19 00:01:15  8.02   0.12   0.06   1.271  7.41     8.0  45.4  11.93
02/08/19 00:01:16  8.02   0.12   0.06   1.291  7.41     8.0  45.4  11.93
02/08/19 00:01:17  8.02   0.12   0.06   1.309  7.41     8.0  45.4  11.93
02/08/19 00:01:18  8.02   0.12   0.06   1.333  7.41     8.0  45.4  11.93
