
Profile Time: 00:00:00
Profile Date: 04/05/2018
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
04/05/18 00:00:16 15.06   0.22   0.10   0.037  7.94    18.6  39.2  10.84
04/05/18 00:00:08 15.06   0.22   0.10   0.043  7.92    19.4  37.0  10.87
04/05/18 00:00:17 15.06   0.22   0.10   0.043  7.93    18.6  39.3  10.83
04/05/18 00:00:05 15.07   0.22   0.10   0.044  7.92    20.2  37.4  10.89
04/05/18 00:00:13 15.06   0.22   0.10   0.045  7.93    18.7  38.4  10.85
04/05/18 00:00:09 15.06   0.22   0.10   0.058  7.92    19.2  37.1  10.87
04/05/18 00:00:02 15.07   0.22   0.10   0.061  7.92    21.1  38.7  10.87
04/05/18 00:00:12 15.06   0.22   0.10   0.062  7.93    18.8  38.0  10.86
04/05/18 00:00:18 15.06   0.22   0.10   0.062  7.93    18.6  39.2  10.83
04/05/18 00:00:06 15.07   0.22   0.10   0.064  7.92    19.9  37.1  10.89
04/05/18 00:00:14 15.06   0.22   0.10   0.069  7.93    18.6  38.7  10.85
04/05/18 00:00:10 15.06   0.22   0.10   0.070  7.92    19.0  37.3  10.86
04/05/18 00:00:11 15.06   0.22   0.10   0.074  7.93    18.9  37.6  10.86
04/05/18 00:00:20 15.06   0.22   0.10   0.074  7.93    18.7  38.8  10.83
04/05/18 00:00:03 15.07   0.22   0.10   0.077  7.92    20.8  38.2  10.88
04/05/18 00:00:04 15.07   0.22   0.10   0.078  7.92    20.5  37.8  10.88
04/05/18 00:00:07 15.07   0.22   0.10   0.079  7.92    19.6  37.0  10.88
04/05/18 00:00:15 15.06   0.22   0.10   0.081  7.93    18.6  39.0  10.84
04/05/18 00:00:19 15.06   0.22   0.10   0.083  7.93    18.7  39.0  10.83
04/05/18 00:00:21 15.06   0.22   0.10   0.121  7.93    18.8  38.4  10.83
04/05/18 00:00:23 15.06   0.22   0.10   0.128  7.93    19.0  37.5  10.83
04/05/18 00:00:22 15.06   0.22   0.10   0.130  7.93    18.9  38.0  10.83
04/05/18 00:00:26 15.06   0.22   0.10   0.173  7.93    19.3  36.5  10.82
04/05/18 00:00:25 15.07   0.22   0.10   0.174  7.93    19.2  36.8  10.83
04/05/18 00:00:24 15.06   0.22   0.10   0.204  7.93    19.1  37.1  10.82
04/05/18 00:00:27 15.06   0.22   0.10   0.210  7.94    19.3  36.4  10.83
04/05/18 00:00:28 15.06   0.22   0.10   0.245  7.94    19.4  36.4  10.82
04/05/18 00:00:29 15.07   0.22   0.10   0.245  7.94    19.4  36.6  10.82
04/05/18 00:00:30 15.07   0.22   0.10   0.256  7.94    19.3  36.9  10.83
04/05/18 00:00:31 15.07   0.22   0.10   0.264  7.94    19.2  37.4  10.83
04/05/18 00:00:32 15.07   0.22   0.10   0.312  7.94    19.2  37.9  10.83
04/05/18 00:00:33 15.07   0.22   0.10   0.316  7.94    19.0  38.5  10.84
04/05/18 00:00:34 15.07   0.22   0.10   0.326  7.95    18.9  39.2  10.83
04/05/18 00:00:35 15.07   0.22   0.10   0.329  7.95    18.8  39.9  10.84
04/05/18 00:00:36 15.07   0.22   0.10   0.362  7.95    18.7  40.5  10.84
04/05/18 00:00:37 15.07   0.22   0.10   0.373  7.95    18.6  41.1  10.84
04/05/18 00:00:38 15.07   0.22   0.10   0.393  7.95    18.6  41.6  10.83
