
Profile Time: 00:00:00
Profile Date: 08/14/2018
Profile Location: jlhaw Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
08/14/18 00:00:11 29.23   0.11   0.05   0.066  8.11     8.2  10.9   7.98
08/14/18 00:00:03 29.24   0.11   0.05   0.070  8.11    10.1  13.3   7.99
08/14/18 00:00:05 29.23   0.11   0.05   0.072  8.11     9.4  12.6   7.99
08/14/18 00:00:12 29.24   0.11   0.05   0.074  8.11     8.2  10.8   7.98
08/14/18 00:00:09 29.23   0.11   0.05   0.076  8.11     8.4  11.2   7.98
08/14/18 00:00:10 29.24   0.11   0.05   0.076  8.12     8.3  11.0   7.98
08/14/18 00:00:15 29.24   0.11   0.05   0.079  8.11     8.3  11.1   7.98
08/14/18 00:00:04 29.23   0.11   0.05   0.080  8.11     9.8  13.0   7.99
08/14/18 00:00:08 29.23   0.11   0.05   0.080  8.11     8.6  11.5   7.98
08/14/18 00:00:14 29.24   0.11   0.05   0.081  8.11     8.2  10.9   7.98
08/14/18 00:00:13 29.24   0.11   0.05   0.082  8.11     8.2  10.8   7.98
08/14/18 00:00:06 29.23   0.11   0.05   0.084  8.11     9.1  12.2   7.98
08/14/18 00:00:17 29.25   0.11   0.05   0.086  8.11     8.5  11.6   7.98
08/14/18 00:00:07 29.23   0.11   0.05   0.088  8.11     8.8  11.8   7.98
08/14/18 00:00:18 29.25   0.11   0.05   0.091  8.12     8.5  11.9   7.98
08/14/18 00:00:16 29.24   0.11   0.05   0.092  8.11     8.4  11.3   7.98
08/14/18 00:00:19 29.25   0.11   0.05   0.107  8.12     8.6  12.1   7.97
08/14/18 00:00:20 29.25   0.11   0.05   0.125  8.12     8.7  12.4   7.97
08/14/18 00:00:21 29.25   0.11   0.05   0.141  8.12     8.7  12.6   7.97
08/14/18 00:00:22 29.25   0.11   0.05   0.153  8.12     8.7  12.7   7.97
08/14/18 00:00:23 29.25   0.11   0.05   0.167  8.12     8.8  12.8   7.97
08/14/18 00:00:24 29.25   0.11   0.05   0.183  8.12     8.8  12.9   7.97
08/14/18 00:00:25 29.25   0.11   0.05   0.197  8.12     8.8  12.8   7.97
08/14/18 00:00:26 29.25   0.11   0.05   0.209  8.13     8.8  12.8   7.97
08/14/18 00:00:27 29.25   0.11   0.05   0.228  8.13     8.8  12.6   7.97
08/14/18 00:00:28 29.25   0.11   0.05   0.246  8.13     8.8  12.5   7.97
08/14/18 00:00:29 29.25   0.11   0.05   0.263  8.13     8.8  12.4   7.97
08/14/18 00:00:30 29.25   0.11   0.05   0.280  8.13     8.8  12.2   7.96
08/14/18 00:00:31 29.25   0.11   0.05   0.293  8.13     8.7  12.1   7.96
08/14/18 00:00:32 29.25   0.11   0.05   0.304  8.13     8.7  12.0   7.96
08/14/18 00:00:33 29.25   0.11   0.05   0.313  8.13     8.7  12.0   7.96
08/14/18 00:00:34 29.25   0.11   0.05   0.334  8.13     8.6  12.0   7.96
08/14/18 00:00:35 29.25   0.11   0.05   0.353  8.14     8.6  12.1   7.96
08/14/18 00:00:36 29.25   0.11   0.05   0.368  8.14     8.5  12.1   7.96
08/14/18 00:00:37 29.25   0.11   0.05   0.382  8.14     8.5  12.3   7.95
08/14/18 00:00:38 29.25   0.11   0.05   0.401  8.14     8.4  12.4   7.96
08/14/18 00:00:39 29.25   0.11   0.05   0.417  8.14     8.4  12.5   7.96
08/14/18 00:00:40 29.25   0.11   0.05   0.438  8.14     8.3  12.5   7.96
08/14/18 00:00:41 29.25   0.11   0.05   0.457  8.14     8.3  12.6   7.97
08/14/18 00:00:42 29.25   0.11   0.05   0.474  8.14     8.3  12.5   7.96
08/14/18 00:00:43 29.25   0.11   0.05   0.488  8.15     8.3  12.5   7.96
08/14/18 00:00:44 29.25   0.11   0.05   0.506  8.15     8.4  12.3   7.96
08/14/18 00:00:45 29.25   0.11   0.05   0.534  8.15     8.4  12.1   7.96
08/14/18 00:00:46 29.25   0.11   0.05   0.551  8.15     8.4  11.9   7.96
08/14/18 00:00:47 29.25   0.11   0.05   0.564  8.15     8.5  11.6   7.96
08/14/18 00:00:48 29.25   0.11   0.05   0.588  8.15     8.5  11.4   7.96
08/14/18 00:00:49 29.25   0.11   0.05   0.606  8.16     8.5  11.1   7.97
08/14/18 00:00:50 29.25   0.11   0.05   0.625  8.16     8.6  10.8   7.96
08/14/18 00:00:51 29.25   0.11   0.05   0.643  8.16     8.6  10.5   7.97
08/14/18 00:00:52 29.25   0.11   0.05   0.669  8.16     8.6  10.3   7.97
08/14/18 00:00:53 29.25   0.11   0.05   0.687  8.16     8.6  10.1   7.97
08/14/18 00:00:54 29.25   0.11   0.05   0.706  8.16     8.5   9.9   7.97
08/14/18 00:00:55 29.25   0.11   0.05   0.724  8.16     8.5   9.8   7.97
08/14/18 00:00:56 29.25   0.11   0.05   0.742  8.17     8.4   9.6   7.97
08/14/18 00:00:57 29.25   0.11   0.05   0.760  8.17     8.4   9.5   7.97
08/14/18 00:00:58 29.25   0.11   0.05   0.782  8.17     8.4   9.5   7.98
08/14/18 00:00:59 29.25   0.11   0.05   0.802  8.17     8.3   9.4   7.98
08/14/18 00:01:00 29.25   0.11   0.05   0.825  8.17     8.3   9.3   7.99
08/14/18 00:01:01 29.25   0.11   0.05   0.843  8.17     8.3   9.3   7.99
08/14/18 00:01:02 29.25   0.11   0.05   0.862  8.18     8.4   9.3   8.00
08/14/18 00:01:03 29.25   0.11   0.05   0.878  8.18     8.4   9.3   8.00
08/14/18 00:01:04 29.25   0.11   0.05   0.898  8.18     8.5   9.4   8.01
08/14/18 00:01:05 29.24   0.11   0.05   0.926  8.18     8.5   9.5   8.01
08/14/18 00:01:06 29.24   0.11   0.05   0.940  8.18     8.6   9.6   8.01
08/14/18 00:01:07 29.24   0.11   0.05   0.957  8.18     8.7   9.8   8.01
08/14/18 00:01:08 29.24   0.11   0.05   0.978  8.19     8.8  10.0   8.01
08/14/18 00:01:09 29.24   0.11   0.05   0.998  8.19     8.9  10.2   8.01
08/14/18 00:01:10 29.25   0.11   0.05   1.021  8.19     8.9  10.4   8.01
08/14/18 00:01:11 29.25   0.11   0.05   1.037  8.19     9.0  10.6   8.02
08/14/18 00:01:12 29.24   0.11   0.05   1.055  8.19     9.0  10.8   8.02
08/14/18 00:01:13 29.25   0.11   0.05   1.074  8.19     9.0  10.9   8.02
